company_name,esg,esg_e,esg_s,esg_g,per,pbr,dividend_yield,company_code,male_contract_employee_count,female_contract_employee_count,total_salary_male,total_salary_female,male_regular_employee_count,female_regular_employee_count,total_male_employees,total_female_employees,average_male_salary,average_female_salary,operating_profit_before_tax,net_profit_margin,comprehensive_income_margin,gross_profit_margin,cost_of_goods_sold,roe,sg_andaexpense_ratio,operating_income_on_total_assets,pre_tax_income_on_total_assets,operating_income_on_equity,pre_tax_income_on_equity,operating_income_on_paid_in_capital,pre_tax_income_on_paid_in_capital,roi,operating_expense_ratio,equity_ratio,debt_ratio,liquidity_ratio,quick_ratio,current_liabilities_ratio,non_current_liabilities_ratio,interest_coverage_ratio,net_interest_coverage_ratio,non_current_asset_ratio,financial_cost_burden_ratio,capital_retention_ratio,retention_amount_to_equity_ratio,financial_leverage,non_current_asset_suitability_ratio,non_current_asset_composition_ratio,tangible_asset_composition_ratio,current_asset_composition_ratio,inventory_composition_ratio,current_to_non_current_asset_ratio,inventory_to_current_asset_ratio,receivables_to_payables_ratio,payables_to_inventory_ratio,sales_growth_rate_yoy,gross_profit_growth_rate_yoy,operating_profit_growth_rate_yoy,pre_tax_profit_growth_rate_yoy,net_profit_growth_rate_yoy,comprehensive_income_growth_rate_yoy,total_asset_growth_rate_yoy,non_current_asset_growth_rate_yoy,tangible_asset_growth_rate_yoy,total_liabilities_growth_rate_yoy,total_borrowings_growth_rate_yoy,equity_growth_rate_yoy,current_asset_growth_rate_yoy,receivables_growth_rate_yoy,inventory_growth_rate_yoy,current_liabilities_growth_rate_yoy,payables_growth_rate_yoy,non_current_liabilities_growth_rate_yoy,total_asset_turnover,receivables_turnover,inventory_turnover,cost_of_goods_sold_to_inventory,payables_turnover,non_current_asset_turnover,tangible_asset_turnover,debt_to_equity_turnover,equity_turnover,capital_turnover,dividend_payout_ratio,female_executives,male_executives,status,message,corp_name_eng,stock_name,stock_code,ceo_name,corp_cls,jurir_no,bizr_no,address,home_url,ir_url,phone_number,fax_number,industry_code,establishment_date,accounting_month
41960,C,C,C,C,,,,187415,2,0,4170660000,2510850000,76,75,78,75,53470000,33478000,,-13.859,-12.707,29.681,70.319,-9.407,44.391,-5.447,,-9.984,,-93.079,,-87.701,44.391,50.604,97.613,95.756,,87.025,10.588,,,114.282,5.984,709.456,,197.613,103.34,57.831,54.166,42.169,12.564,72.918,29.794,,,7.152,10.466,64.917,,-20.978,-26.238,6.127,-0.775,-3.432,27.066,,-8.579,17.319,,-8.329,27.239,,25.669,37.028,,273.774,192.514,,61.938,65.229,81.476,67.876,632.791,,1,6,0,정상,"KOMIPHARM INTERNATIONAL CO., LTD.",코미팜,41960,"양경훈, 문성철(각자 대표이사)",K,1.10111E+12,1338123355,경기도 시흥시  경제로 17,www.komipharm.com,,031-498-6104,031-498-6107,21230,19720921,12
192820,B,A,A,D,21.49,3.86,0.38,1009789,38,22,43254925000,35831250000,627,615,665,637,65045000,56250000,,2.127,1.641,16.52,83.48,9.417,10.012,7.834,,28.82,,2038.604,,666.108,10.012,23.028,334.257,94.028,60.484,243.7,90.557,,,205.111,2.492,6019.495,,434.257,107.638,47.233,35.114,52.767,,111.718,,,,11.085,43.054,117.86,,-329.831,-295.582,11.503,11.55,11.457,25.868,,-19.288,11.46,,,7.616,,131.551,120.364,,,,,254.884,342.71,165.293,442.819,,,7,36,0,정상,"COSMAX, INC.",코스맥스,192820,"최경, 이병주",Y,1.34811E+12,1438119635,"경기도 화성시  향남읍 제약공단1길 27, 2길 46",www.cosmax.com,,031-359-0300,031-789-3088,20423,20140303,12
44820,B,A,A,C,7.69,0.38,3.87,219574,2,1,9349710000,8627060000,92,129,94,130,99465000,66362000,,0.396,-11.591,17.466,82.534,0.86,14.245,2.232,,7.005,,421.689,,51.8,14.245,28.738,247.974,51.205,31.918,222.068,25.906,,,234.265,,6951.136,,347.974,186.064,67.323,27.331,32.677,7.304,48.539,22.352,,,1.813,24.524,495.518,,-112.292,451.993,-6.181,-7.011,1.457,2.54,,-22.521,-4.424,,-5.286,24.856,,-59.505,69.289,,953.305,786.797,,102.45,263.762,101.694,217.448,,0,4,18,0,정상,"COSMAX BTI, INC.",코스맥스비티아이,44820,"이병만, 이병주",Y,1.34811E+12,1248122463,"경기도 성남시 분당구 판교로 255 에프-801(삼평동,판교이노밸리)",www.cosmax.com,,031-789-3300,031)353-6077,64992,19921112,12
5070,C,C,C,C,125.39,7.6,,129989,24,1,35238000000,1380000000,372,22,396,23,88984848,60000000,,4.294,3.683,9.245,90.755,7.407,4.111,5.752,,8.856,,102.355,,85.61,4.111,71.176,40.497,182.751,,33.773,6.724,,,78.777,2.582,1289.642,,140.497,73.813,56.07,54.706,43.93,24.632,78.348,56.072,,,29.648,6.584,-0.464,,-2.386,-24.46,49.045,55.538,57.89,-3.111,,90.595,41.506,,241.966,7.254,,-34.774,112.025,,587.982,533.622,,203.201,209.488,319.577,172.491,1993.552,,0,16,0,정상,"COSMO ADVANCED MATERIALS & TECHNOLOGY CO., LTD",코스모신소재,5070,홍동환,Y,1.20111E+12,1378101917,충청북도 충주시 충주호수로 36 (목행동) 코스모신소재 주식회사,www.cosmoamt.com,,043-850-1114,043-853-3366,204,19730628,12
5420,D,C,C,D,,2.51,,160302,12,0,67149000000,0,834,0,846,0,79372340,,,-0.935,-1.421,5.829,94.171,-1.432,5.453,0.317,,0.576,,8.188,,-20.349,5.453,59.071,69.286,116.712,,50.136,19.151,,,110.772,3.336,396.364,,169.286,92.968,65.435,59.867,34.565,19.453,52.824,56.278,,,11.249,-42.319,-92.745,,-123.735,-131.192,35.052,40.472,44.818,9.124,,61.668,25.86,,92.324,7.265,,14.309,84.153,,495.354,466.479,,130.752,144.719,186.732,153.188,2176.579,,0,13,0,정상,"COSMOCHEMICALCO.,LTD",코스모화학,5420,안성덕,Y,1.10111E+12,1058133052,서울특별시 서초구  반포대로 43 코스모빌딩 5층,www.cosmochem.co.kr,,052-231-6700,052-231-6823,2049,19680212,12
71950,B,C,C,B+,,2.82,,1744420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,COAS,코아스,,이도훈,E,2.10111E+12,5288101414,전라북도 김제시 백산면 지평선산단5길 129 (부거리),,,063-543-9862,063-547-9862,30201,20190311,12
29960,C,C,C,B,,,,331858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,Korea Enterprise Technology Inc.,코엔텍,,이경민,E,1.10111E+12,2158185347,서울특별시 송파구 신천동 서울시교통회관건물,www.koentek.com,,02-2203-0987,02-2203-0958,58221,20000125,12
2020,B+,B+,A,B,,0.19,3.7,152862,0,0,5330350000,2303280000,50,30,50,30,106607000,76776000,,0.261,0.179,8.196,91.804,1.179,6.45,2.081,,7.885,,150.227,,22.459,6.45,25.051,299.182,76.998,24.387,200.739,98.443,,,244.617,2.414,,,399.182,123.268,61.28,11.359,38.72,5.573,63.187,14.392,,,4.14,-29.523,-67.584,,-92.102,-95.001,12.285,7.792,10.378,16.738,,0.785,20.217,-14.518,34.736,12.373,,26.779,119.19,1338.895,2321.02,2130.78,,190.757,1040.801,161.938,451.516,8602.949,65.505,1,13,0,정상,KOLON CORPORATION,코오롱,2020,"안병덕, 이규호",Y,1.10111E+12,2028144660,경기 과천시 별양동 1-23 코오롱타워,www.kolon.com,,02-3677-3114,3677-3099,64992,19570412,12
138490,B,C,B,B+,7.14,0.84,2.54,241005,7,1,24198000000,3111000000,320,60,327,61,74000000,51000000,,7.198,7.203,17.402,82.598,12.218,9.99,9.017,,12.582,,88.983,,86.409,9.99,77.622,28.829,259.684,,24.307,4.523,,,65.708,0.312,640.482,,128.829,62.865,51.004,27.191,48.996,24.464,96.062,49.931,,,-11.944,-21.239,-26.559,,-8.01,-19.252,-6.217,-2.233,-11.537,-38.141,,10.174,-10.034,,-17.745,-43.618,,29.457,121.649,,463.716,383.019,,243.632,433.916,429.287,169.753,1200.521,20.831,0,5,0,정상,"KOLON ENP, INC.",코오롱ENP,138490,허성,Y,1.71311E+12,5108105710,경상북도 김천시  공단3길 64 (응명동),www.kolonenp.com,,054-420-8371,02-3677-3289,20202,19960315,12
3070,C,B,B+,C,,0.36,4.07,152880,624,262,123036000000,14203000000,1048,140,1672,402,73586124,35330846,-0.004,-0.004,0.135,6.609,93.391,-0.021,6.129,0.473,-0.004,2.289,-0.021,11.146,-0.102,-0.102,6.129,21.539,364.275,103.882,,253.085,111.19,26.379,45.512,201.365,1.82,491.426,,464.275,95.348,43.372,9.505,56.628,4.713,130.565,8.323,,,2.36,-46.499,-92.328,-100.101,-100.082,-97.313,-9.274,8.002,9.556,-11.154,,-1.7,-19.177,,92.153,-26.12,,64.865,98.548,,2890.916,2699.864,,248.019,1139.504,124.224,476.796,2321.273,-8400.472,0,30,0,정상,"KolonGlobalCorporation CO.,LTD",코오롱글로벌,3070,김정일,Y,1.10111E+12,1208150012,경기도 과천시 코오롱로 11 코오롱타워,www.kolonglobal.com,,032-420-9111,032-420-9969,41221,19601228,12
102940,C,D,C,C,,,,525642,9,8,19803000000,5696000000,326,97,335,105,59113433,54247619,-26.957,-24.652,-24.111,9.958,90.042,-20.122,29.29,-7.728,-10.777,-15.78,-22.004,-422.262,-588.824,-538.475,29.29,44.491,124.763,81.848,,93.223,31.54,,,148.462,,1328.829,,224.763,112.864,66.053,39.588,33.947,21.904,51.394,64.522,,,-22.864,-66.582,-1012.105,-936.581,-1540.31,-144.24,-1.491,0.224,-2.392,17.329,,-17.917,-4.664,,-1.046,17.124,,17.94,39.977,,182.928,164.713,,61.049,100.516,78.35,81.625,2184.282,,1,6,0,정상,KOLON LIFE SCIENCE Inc.,코오롱생명과학,102940,김선진,K,1.10111E+12,1048152769,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워,-,,02-3677-4151,02-3677-4159,2110,20000421,12
120110,B+,B+,A+,B,28.95,0.36,3.84,795135,79,149,226167898000,65985183000,2979,856,3058,1005,73959417,65656899,1.003,1.003,0.859,26.116,73.884,1.793,23.002,2.626,0.846,5.567,1.793,104.088,33.528,33.531,23.002,48.806,104.895,94.657,,82.515,22.38,,,126.788,2.253,1645.021,,204.895,103.602,61.88,43.338,38.12,19.661,61.604,51.576,,,-5.707,-10.761,-34.999,-72.785,-73.156,-80.571,-0.012,4.735,2.485,-6.033,,7.192,-6.865,,-6.401,-8.819,,5.896,84.309,,414.663,306.369,,139.407,196.94,159.572,178.752,3342.138,82.282,1,6,0,정상,"KOLON INDUSTRIES, INC.",코오롱인더,120110,"김영범, 유석진",Y,1.35311E+12,1388156604,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워,www.kolonindustries.com/,http://www.kolonindustries.com/,02-3677-3114,02-3677-3379,205,20100105,12
21240,A,A,A+,B+,8.71,1.51,2.41,170558,100,232,476210500000,316285580000,6880,5332,6980,5564,68225000,56845000,,11.875,10.592,64.83,35.17,19.032,46.394,15.869,,29.547,,1798.357,,1158.346,46.394,54.376,83.905,105.474,,57.208,26.697,,,123.565,1.412,,,183.905,97.528,67.19,21.008,32.81,4.08,48.833,12.434,,,2.863,3.418,7.954,,2.887,-15.604,11.131,8.987,-3.058,7.798,,14.091,15.797,,-21.987,33.514,,-23.696,86.079,,1756.684,617.832,,126.93,383.177,185.946,160.272,9754.761,20.028,1,6,0,정상,"COWAY Co., Ltd.",코웨이,21240,서장원,Y,1.10111E+12,3078106054,충청남도 공주시 유구읍 유구마곡사로 136-23,company.coway.com,www.cowayir.co.kr,02-1588-5200,02-773-2911,969,19890502,12
33290,D,C,D,D,,,,674249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,COWELLFASHION,코웰패션,,이순섭,E,1.31111E+12,1298153132,서울특별시 서초구 서초동 1339-9 서초메트로빌딩 5층,,,25815678,25815657,13,20020730,12
36420,D,D,D,D,,3.31,,203315,0,1,6887000000,2332000000,97,43,97,44,71000000,53000000,-17.254,-17.254,-13.346,23.133,76.867,-29.563,29.993,-2.703,-6.798,-11.754,-29.563,-70.736,-177.902,-177.902,29.993,20.795,380.881,46.617,,225.298,155.583,,,375.853,10.994,-145.556,,480.881,147.057,78.159,11.327,21.841,0.179,27.944,0.821,,,16.547,19.967,-4.839,122.934,122.934,112.854,-5.219,-0.578,32.772,0.199,,-21.405,-18.786,,-94.182,-1.122,,2.175,39.397,,2482.676,1908.366,,51.644,407.722,51.161,171.337,1031.066,0,0,6,0,정상,ContentreeJoongAng corp.,콘텐트리중앙,36420,"남중권, 홍정인(각자대표)",Y,1.10111E+12,2168110039,서울특별시 강남구 도산대로 156,www.jcontentree.com/,,02-3015-0555,02-751-9815,591,19870928,12
200130,B+,A,B+,B+,,,,1032404,0,5,19320000000,9050000000,315,174,315,179,61333333,50558659,,3.233,2.683,13.977,86.023,4.69,8.757,4.614,,7.574,,204.822,,126.837,8.757,57.062,75.247,103.201,,55.421,19.826,,,118.052,1.691,2658.377,,175.247,98.519,67.363,40.935,32.637,13.031,48.449,39.927,,,0.634,-21.367,-50.501,,-53.598,-62.667,12.577,24.222,14.568,39.198,,-1.586,-5.674,,3.123,42.472,,30.795,88.385,,650.225,559.342,,137.26,217.696,226.194,145.071,3923.37,,2,21,0,정상,"KolmarBNH Co., Ltd",콜마비앤에이치,200130,윤여원,K,1.10112E+12,1048654817,세종특별자치시 전의면 산단길 22-15 콜마비앤에이치(주),www.kolmarbnh.co.kr,www.kolmarbnh.co.kr,02-2286-3223,044-860-4260,211,20140422,12
24720,A,A,A+,A,,0.47,2.25,203290,3,0,7245000000,3920000000,60,56,63,56,115000000,70000000,,0.949,0.123,15.717,84.283,0.726,12.424,1.319,,2.025,,121.51,,43.566,12.424,63.284,58.019,91.453,,39.412,18.607,129.019,0,121.975,3.653,3157.993,61.649,158.019,102.84,77.19,24.955,22.81,,29.55,,,,-1.94,-8.602,-48.876,,-53.553,-95.664,1.626,7.514,15.77,13.081,,-4.016,-14.264,,,-5.52,,93.978,49.81,,,,,66.33,212.47,142.837,76.479,4589.809,,4,17,0,정상,"KOLMAR HOLDINGS CO.,LTD.",콜마홀딩스,24720,윤상현,Y,1.64711E+12,3078102816,세종특별자치시  전의면 덕고개길 12-11,www.kolmarholdings.co.kr,,041-862-1057,02-515-1531,64992,19900515,12
31820,D,D,D,D,7.29,0.44,,186559,88,5,35303016000,2403128000,476,47,564,52,62594000,46214000,,0.371,0.122,13.03,86.97,1.63,11.29,2.866,,7.634,,25.657,,5.477,11.29,39.395,153.839,135.252,90.112,149.367,4.472,,,51.817,1.266,,,253.839,49.599,20.413,2.701,79.587,16.111,389.878,20.244,,,25.742,13.233,-2.199,,-90.113,-96.86,-5.915,-22.627,-3.196,-11.191,,3.548,-0.397,,24.768,-6.627,,-66.265,164.714,,1170.692,1018.149,,726.093,6186.668,263.711,438.768,1474.7,,0,5,0,정상,"COMTEC SYSTEMS CO.,LTD",콤텍시스템,31820,권창완,Y,1.10111E+12,2298112824,서울특별시 영등포구  가마산로 343,www.comtec.co.kr,,02-3289-0114,02)836-6619,6201,19830818,12
294570,D,D,D,C,,,,1311055,8,6,7380000000,3726000000,115,75,123,81,60000000,46000000,,10.494,,,75.739,5.571,,8.511,,12.879,,323.485,,139.922,,61.75,61.944,143.495,,53.885,8.06,,,84.623,12.422,2454.056,,161.944,78.311,52.254,5.723,47.746,,91.372,,,,5.956,,-17.167,,89.464,,13.912,13.571,-4.777,50.372,,-0.963,14.286,,,37.168,,321.848,35.082,,,,,67.043,561.518,103.442,53.086,1333.356,,0,17,0,정상,coocon Corporation,쿠콘,294570,김종현,K,1.10111E+12,1078685702,"서울특별시 영등포구 영신로 220, KnK디지털타워 19층",www.coocon.net,,02-3779-9199,02-3775-1175,582,20061214,12
192400,D,D,C,D,6.3,0.62,5.09,132354,4,0,8976000000,2420000000,98,44,102,44,88000000,55000000,,16.849,17.459,37.57,62.43,12.723,26.352,7.227,,8.471,,2436.098,,3658.999,26.352,86.35,15.808,430.45,182.204,10.54,5.268,,,70.439,1.278,,,115.808,66.914,60.824,8.205,39.176,6.063,64.41,15.477,,,2.199,4.869,-1.419,,11.512,11.544,8.576,7.954,32.145,-6.264,,11.363,9.556,-1.994,-21.068,-13.056,,11.098,64.419,,900.312,562.066,,105.619,858.514,438.624,75.508,,19.107,0,6,0,정상,"Cuckoo Holdings Co.,Ltd",쿠쿠홀딩스,192400,구본학,Y,1.84511E+12,6218102895,경상남도 양산시 유산공단2길 14(교동),www.cuckoo.co.kr,,055-380-0734,553890709,649,19781115,12
284740,D,D,C,D,4.18,0.57,3.87,299321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,"CUCKOOHOMESYS CO., Ltd",쿠쿠홈시스,,구본학,E,1.84511E+12,6218102880,경상남도 양산시 교동 91,www.cuckoo.co.kr,,055-380-0700,055-389-0709,46521,19900725,12
16600,D,D,D,D,,,,267942,1,1,2768000000,441000000,16,6,17,7,162823529,63000000,,19.646,22.696,,,5.377,,6.724,,7.967,,11.749,,7.929,,79.65,25.55,,,,,,,,,51.821,,125.55,,,5.449,,,,,,,117.233,,-352.097,,-204.868,-212.882,20.376,,1093.678,147.498,108.488,6.411,,,,,,,23.097,,,,,,715.976,147.991,27.369,40.359,,1,15,0,정상,"Q Capital Partners Co., Ltd.",큐캐피탈,16600,황희연,K,1.10111E+12,2208108089,서울특별시 강남구 테헤란로 30611층(역삼동. 카이트타워),www.qcapital.co.kr,,02-538-2411,02-538-2415,649,19821217,12
264900,C,C,B,C,5.02,0.56,2.76,1205329,71,68,40316606000,23256666000,743,454,814,522,49529000,44553000,,5.395,3.622,34.522,65.478,11.813,28.006,8.505,,14.325,,1069.386,,881.886,28.006,60.487,65.324,127.717,,38.59,26.734,,,116.038,0.143,7774.002,58.346,165.324,91.56,70.188,62.422,29.812,8.963,42.474,30.064,,,5.099,15.54,61.699,,-13.319,-54.891,2.558,29.163,31.726,-2.976,,6.527,-30.936,,-1.233,-16.068,,25.215,130.008,,1423.572,932.122,,206.196,233.836,320.018,218.962,,13.639,0,11,0,정상,"CROWN CONFECTIONERY CO.,LTD",크라운제과,264900,윤석빈,Y,1.10112E+12,4118700569,서울특별시 용산구 한강대로72길 3(남영동),www.crown.co.kr,,02-791-9123,02-791-9119,106,20170302,12
5740,D,C,C,D,4.01,0.28,1.65,153126,17,11,3937440000,876960000,48,16,65,27,60576000,32480000,3.99,3.99,3.027,33.159,66.841,7.781,26.281,6.151,3.578,13.379,7.781,919.649,534.862,534.862,26.281,47.063,112.481,62.264,,67.965,44.516,,,170.163,1.484,4902.791,46.076,212.481,117.747,80.084,60.607,19.916,6.077,24.869,30.513,,,5.768,15.635,84.791,73.934,73.934,-7.421,0.175,4.938,7.144,-3.771,,5.018,-15.288,,0.624,-8.781,,5.038,89.674,,1478.923,988.52,,114.574,152.931,165.999,195.034,,12.737,1,7,0,정상,"CROWNHAITAI Holdings CO.,LTD",크라운해태홀딩스,5740,윤석빈,Y,1.10111E+12,2168100486,서울특별시 용산구 한강대로72길 3,www.crown.co.kr,,02-791-9123,02-791-9119,64992,19680918,12
259960,B+,C,A,A,21.07,2.3,,760971,56,24,111405000000,42476000000,1005,494,1061,518,105000000,82000000,31.093,31.093,31.035,,,11.13,,12.31,9.522,14.389,11.13,,,,,86.311,15.86,761.377,274.27,9.367,6.493,,,44.543,0.468,,,115.86,41.827,38.445,3.991,61.555,,160.111,,,,3.051,,2.187,15.312,18.775,10.683,6.669,15.421,15.067,-4.313,,8.647,1.846,,,26.547,,-29.215,30.623,,,,,82.686,795.406,211.931,35.795,,,5,9,0,정상,"KRAFTON, Inc.",크래프톤,259960,김창한,Y,1.10111E+12,2208745316,서울특별시 강남구 테헤란로 231,www.krafton.com,www.krafton.com,02-6250-0807,,5821,20070326,12
110790,D,D,D,C,,,,522007,0,10,18801440000,18790128000,280,382,280,392,67148000,47934000,,6.33,20.631,68.63,31.37,6.761,56.067,7.142,,13.418,,393.574,,198.31,56.067,53.814,85.824,151.34,28.351,48.277,37.547,,,112.761,3.196,2994.17,,185.824,81.98,60.682,36.769,39.318,22.59,64.794,57.454,,,-3.642,-10.923,-41.253,,-11.872,187.346,14.768,16.043,-2.148,11.713,,17.526,12.853,,8.835,1.611,,28.086,56.85,,245.432,76.993,,94.167,143.096,121.542,106.808,3132.973,23.04,1,13,0,정상,"Creas F&C Co., Ltd",크리스에프앤씨,110790,"우진석, 김한흠 (각자대표)",K,1.10111E+12,2078152490,서울특별시 강남구 도곡로 176,www.creas.co.kr,,02-3409-3000,02-3409-1218,1419,19980806,12
214150,B+,B,A,B+,,,,1185609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,Classys Inc.,클래시스,,정성재,E,1.10111E+12,2148801703,"서울특별시 강남구 삼성로 546 (삼성동, 백영빌딩) 2층",www.classys.com,,02-1544-3481,02-6008-3457,27112,20070110,12
20120,D,D,D,D,,0.63,,140131,5,38,4686550000,9694797000,83,211,88,249,53256250,38934928,,-20.839,-21.359,40.19,59.81,-14.75,43.549,-1.591,,-2.377,,-31.072,,-192.781,43.549,60.606,64.999,147.41,,39.216,25.783,,,107.191,4.853,1102.731,,164.999,85.219,64.965,9.571,35.035,0.326,53.93,0.93,,,0.949,1.749,-234.778,,1303.457,1615.18,-8.847,-9.557,-4.516,31.534,,-24.011,-7.5,,81.153,7.912,,97.186,47.375,,,,,72.626,506.998,143.271,70.78,925.109,5.185,2,8,0,정상,"KidariStudio, Inc.",키다리스튜디오,20120,"김영훈, 허흥범 (각자대표)",Y,1.10111E+12,1068149784,서울특별시 성동구 연무장11길 8 성수2가 273-50,www.kidaristudio.com,,02-6320-8500,02-6320-8585,631,19870729,12
39490,B+,B,A,B,9.28,0.65,2.4,296290,196,57,63063809175,36035779868,269,377,465,434,135621095,83031751,,4.618,4.553,,,9.281,6.234,1.128,,11.891,,388.817,,303.486,6.234,9.423,961.284,,,,,,,,,3372.809,,1061.284,,,0.238,,,,,,,6.737,,-13.98,,-13.27,-9.556,8.346,,-2.685,8.512,13.007,6.771,,,,,,,19.074,,,,,,7599.689,21.073,201.003,6572.427,,4,44,0,정상,"KIWOOM Securities Co.,Ltd.",키움증권,39490,엄주성,Y,1.10111E+12,1078176756,서울특별시 영등포구 의사당대로 96 TP타워(사학연금 서울회관),www.kiwoom.com,,02-3787-5000,02-3787-5136,66121,20000401,12
14580,C,C,C,C,5.4,0.64,2.82,122481,16,2,28065190000,4224152000,442,96,458,98,61277707,43103592,,11.645,11.177,29.323,70.677,12.281,15.699,10.842,,14.368,,290.587,,248.381,15.699,77.479,29.067,233.138,,21.813,7.254,,,78.212,0.96,1090.68,,129.067,72.923,60.598,33.018,39.402,7.608,65.021,19.308,,,-14.748,17.687,25.451,,18.874,-4.95,4.651,6.524,13.019,-11.584,,10.551,1.895,,22.069,-15.571,,3.052,79.581,,1124.463,794.738,,132.463,250.068,324.268,105.463,2132.916,,0,8,0,정상,"TAEKYUNG BK CO.,LTD.",태경비케이,14580,"김민정,정구일 (각자 대표이사)",Y,1.10111E+12,1098127101,서울특별시 강서구  공항대로 467 (등촌동),www.bkmp.co.kr,,02-3661-8018,02)3661-1338,23312,19800122,12
15890,C,C,C,C,10.47,0.51,5.25,236410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,"taekyung industrial co.,LTD",태경산업,,박성수,E,1.80111E+12,6038125527,부산광역시 사하구 장림동 1035번지,www.ktk.com,,051)265-4221,051)265-4225,15219,19940801,12
6890,D,D,D,D,8.05,0.79,1.78,109161,28,0,13624042000,1862040000,154,20,182,20,74857374,93102000,,24.555,23.905,44.7,55.3,11.232,19.431,10.208,,11.559,,308.231,,299.519,19.431,88.571,12.903,554.697,,7.673,5.231,,,70.344,1.129,2179.355,84.714,112.903,66.847,62.305,31.719,37.695,1.572,60.502,4.172,,,18.678,35.625,71.888,,98.937,91.547,9.254,12.561,30.547,4.223,,9.939,4.195,,6.463,6.602,,0.918,40.396,,2537.124,1403.028,,65.759,138.121,345.491,45.744,1219.797,13.048,1,7,0,정상,"TAEKYUNG CHEMICAL CO.,LTD",태경케미컬,6890,박기환,Y,1.10111E+12,2208110227,서울특별시 강서구  공항대로 467 (등촌동),www.taekyungchem.co.kr,,02-3661-8011,02-3661-0537        ,20121,19701111,12
3240,C,C,C,C,,0.12,0.31,1508244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,takwang lndustry co.kr,태광산업,,김병권,E,1.34611E+12,1258109309,경기도 안성시 서운면 독정서길 25 (송정리) 216번지,,,316748551,316749776,16211,20050418,12
11280,B,A,A,D,468,0.48,2.14,153524,0,0,53568000000,2160000000,837,40,837,40,64000000,54000000,,1.427,0.939,14.698,85.302,2.805,11.615,3.245,,6.058,,62.661,,29.008,11.615,51.097,95.705,74.472,,65.622,30.083,,,146.835,,877.852,,195.705,112.878,75.029,66.113,24.971,4.843,33.282,19.394,,,-8.217,-8.328,-28.197,,-55.725,-73.519,9.941,11.961,6.307,22.975,,-0.184,4.289,,-0.073,28.854,,11.841,105.268,,2074.649,1769.716,,141.519,156.674,226.705,196.519,2032.592,,0,20,0,정상,"Tailim Packaging Co., Ltd",태림포장,11280,이복진,Y,1.30111E+12,1338122623,경기도 시흥시 공단1대로379번안길 74,www.tailim.com,,031-499-3333,031)498-1115,1721,19760412,12
4100,D,C,C,D,,,,153755,98,12,62270000000,4104000000,860,64,958,76,65000000,54000000,,0.012,-0.557,12.561,87.439,0.066,8.97,4.477,,20.086,,110.815,,0.364,8.97,21.763,359.486,84.501,,282.794,76.692,,,220.522,2.373,191.894,,459.486,124.806,47.993,46.181,52.007,28.594,108.362,54.981,,,8.37,9.344,39.619,,-113.677,-117.466,1.656,-3.996,-3.872,3.052,,-3.064,7.497,,18.647,1.544,,9.022,124.668,,469.328,410.376,,252.391,262.469,160.424,559.325,3085.858,295.487,0,5,0,정상,"TAEYANG METAL INDUSTRIAL CO.,LTD",태양금속공업,4100,한우삼. 한하워드성(각자 대표이사),Y,1.10111E+12,1348100016,경기도 안산시 단원구  해봉로 212 (성곡동),www.taeyangmetal.com,,031-490-5500,314922112,303,19540301,12
9410,A,A,A,B+,,,,535825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,"Taeyoung construction co., ltd",태영건설,,권영철,E,1.34311E+12,1328138501,강원도 양양군 양양읍남문리 44번지,,,02-414-7161,,41229,20010313,12
